customer_id,customer_type,customer_name,date_of_birth,email,phone,address_line,city,state,country,postal_code,customer_segment,risk_tier,customer_status,created_date
CUST_SYN_000755,INDIVIDUAL,Synthetic Customer 000755,1985-12-27,customer000755@example.invalid,+1-555-0755,855 Fictional Avenue,Sample Ville,SV,DE,SYN0755,CORPORATE,HIGH,ACTIVE,2022-10-23
CUST_SYN_000756,BUSINESS,Synthetic Customer 000756,,customer000756@example.invalid,+1-555-0756,856 Fictional Avenue,Test Harbour,TH,SG,SYN0756,RETAIL,LOW,ACTIVE,2022-10-22
CUST_SYN_000757,INDIVIDUAL,Synthetic Customer 000757,1987-02-02,customer000757@example.invalid,+1-555-0757,857 Fictional Avenue,Example City,EX,US,SYN0757,SME,MEDIUM,ACTIVE,2022-10-21
CUST_SYN_000758,INDIVIDUAL,Synthetic Customer 000758,1988-03-03,customer000758@example.invalid,+1-555-0758,858 Fictional Avenue,Demo Borough,DM,GB,SYN0758,CORPORATE,HIGH,ACTIVE,2022-10-20
CUST_SYN_000759,INDIVIDUAL,Synthetic Customer 000759,1989-04-04,customer000759@example.invalid,+1-555-0759,859 Fictional Avenue,Sample Ville,SV,DE,SYN0759,RETAIL,LOW,ACTIVE,2022-10-19
CUST_SYN_000760,BUSINESS,Synthetic Customer 000760,,customer000760@example.invalid,+1-555-0760,860 Fictional Avenue,Test Harbour,TH,SG,SYN0760,SME,MEDIUM,ACTIVE,2022-10-18
CUST_SYN_000761,INDIVIDUAL,Synthetic Customer 000761,1991-06-06,customer000761@example.invalid,+1-555-0761,861 Fictional Avenue,Example City,EX,US,SYN0761,CORPORATE,HIGH,ACTIVE,2022-10-17
CUST_SYN_000762,INDIVIDUAL,Synthetic Customer 000762,1992-07-07,customer000762@example.invalid,+1-555-0762,862 Fictional Avenue,Demo Borough,DM,GB,SYN0762,RETAIL,LOW,ACTIVE,2022-10-16
CUST_SYN_000763,INDIVIDUAL,Synthetic Customer 000763,1993-08-08,customer000763@example.invalid,+1-555-0763,863 Fictional Avenue,Sample Ville,SV,DE,SYN0763,SME,MEDIUM,ACTIVE,2022-10-15
CUST_SYN_000764,BUSINESS,Synthetic Customer 000764,,customer000764@example.invalid,+1-555-0764,864 Fictional Avenue,Test Harbour,TH,SG,SYN0764,CORPORATE,HIGH,ACTIVE,2022-10-14
CUST_SYN_000765,INDIVIDUAL,Synthetic Customer 000765,1995-10-10,customer000765@example.invalid,+1-555-0765,865 Fictional Avenue,Example City,EX,US,SYN0765,RETAIL,LOW,ACTIVE,2022-10-13
CUST_SYN_000766,INDIVIDUAL,Synthetic Customer 000766,1996-11-11,customer000766@example.invalid,+1-555-0766,866 Fictional Avenue,Demo Borough,DM,GB,SYN0766,SME,MEDIUM,ACTIVE,2022-10-12
CUST_SYN_000767,INDIVIDUAL,Synthetic Customer 000767,1997-12-12,customer000767@example.invalid,+1-555-0767,867 Fictional Avenue,Sample Ville,SV,DE,SYN0767,CORPORATE,HIGH,ACTIVE,2022-10-11
CUST_SYN_000768,BUSINESS,Synthetic Customer 000768,,customer000768@example.invalid,+1-555-0768,868 Fictional Avenue,Test Harbour,TH,SG,SYN0768,RETAIL,LOW,ACTIVE,2022-10-10
CUST_SYN_000769,INDIVIDUAL,Synthetic Customer 000769,1999-02-14,customer000769@example.invalid,+1-555-0769,869 Fictional Avenue,Example City,EX,US,SYN0769,SME,MEDIUM,ACTIVE,2022-10-09
CUST_SYN_000770,INDIVIDUAL,Synthetic Customer 000770,1965-03-15,customer000770@example.invalid,+1-555-0770,870 Fictional Avenue,Demo Borough,DM,GB,SYN0770,CORPORATE,HIGH,ACTIVE,2022-10-08
CUST_SYN_000771,INDIVIDUAL,Synthetic Customer 000771,1966-04-16,customer000771@example.invalid,+1-555-0771,871 Fictional Avenue,Sample Ville,SV,DE,SYN0771,RETAIL,LOW,ACTIVE,2022-10-07
CUST_SYN_000772,BUSINESS,Synthetic Customer 000772,,customer000772@example.invalid,+1-555-0772,872 Fictional Avenue,Test Harbour,TH,SG,SYN0772,SME,MEDIUM,ACTIVE,2022-10-06
CUST_SYN_000773,INDIVIDUAL,Synthetic Customer 000773,1968-06-18,customer000773@example.invalid,+1-555-0773,873 Fictional Avenue,Example City,EX,US,SYN0773,CORPORATE,HIGH,ACTIVE,2022-10-05
CUST_SYN_000774,INDIVIDUAL,Synthetic Customer 000774,1969-07-19,customer000774@example.invalid,+1-555-0774,874 Fictional Avenue,Demo Borough,DM,GB,SYN0774,RETAIL,LOW,ACTIVE,2022-10-04
CUST_SYN_000775,INDIVIDUAL,Synthetic Customer 000775,1970-08-20,customer000775@example.invalid,+1-555-0775,875 Fictional Avenue,Sample Ville,SV,DE,SYN0775,SME,MEDIUM,ACTIVE,2022-10-03
CUST_SYN_000776,BUSINESS,Synthetic Customer 000776,,customer000776@example.invalid,+1-555-0776,876 Fictional Avenue,Test Harbour,TH,SG,SYN0776,CORPORATE,HIGH,ACTIVE,2022-10-02
CUST_SYN_000777,INDIVIDUAL,Synthetic Customer 000777,1972-10-22,customer000777@example.invalid,+1-555-0777,877 Fictional Avenue,Example City,EX,US,SYN0777,RETAIL,LOW,ACTIVE,2022-10-01
CUST_SYN_000778,INDIVIDUAL,Synthetic Customer 000778,1973-11-23,customer000778@example.invalid,+1-555-0778,878 Fictional Avenue,Demo Borough,DM,GB,SYN0778,SME,MEDIUM,ACTIVE,2022-09-30
CUST_SYN_000779,INDIVIDUAL,Synthetic Customer 000779,1974-12-24,customer000779@example.invalid,+1-555-0779,879 Fictional Avenue,Sample Ville,SV,DE,SYN0779,CORPORATE,HIGH,ACTIVE,2022-09-29
CUST_SYN_000780,BUSINESS,Synthetic Customer 000780,,customer000780@example.invalid,+1-555-0780,880 Fictional Avenue,Test Harbour,TH,SG,SYN0780,RETAIL,LOW,ACTIVE,2022-09-28
CUST_SYN_000781,INDIVIDUAL,Synthetic Customer 000781,1976-02-26,customer000781@example.invalid,+1-555-0781,881 Fictional Avenue,Example City,EX,US,SYN0781,SME,MEDIUM,ACTIVE,2022-09-27
CUST_SYN_000782,INDIVIDUAL,Synthetic Customer 000782,1977-03-27,customer000782@example.invalid,+1-555-0782,882 Fictional Avenue,Demo Borough,DM,GB,SYN0782,CORPORATE,HIGH,ACTIVE,2022-09-26
CUST_SYN_000783,INDIVIDUAL,Synthetic Customer 000783,1978-04-01,customer000783@example.invalid,+1-555-0783,883 Fictional Avenue,Sample Ville,SV,DE,SYN0783,RETAIL,LOW,ACTIVE,2022-09-25
CUST_SYN_000784,BUSINESS,Synthetic Customer 000784,,customer000784@example.invalid,+1-555-0784,884 Fictional Avenue,Test Harbour,TH,SG,SYN0784,SME,MEDIUM,ACTIVE,2022-09-24
CUST_SYN_000785,INDIVIDUAL,Synthetic Customer 000785,1980-06-03,customer000785@example.invalid,+1-555-0785,885 Fictional Avenue,Example City,EX,US,SYN0785,CORPORATE,HIGH,ACTIVE,2022-09-23
CUST_SYN_000786,INDIVIDUAL,Synthetic Customer 000786,1981-07-04,customer000786@example.invalid,+1-555-0786,886 Fictional Avenue,Demo Borough,DM,GB,SYN0786,RETAIL,LOW,ACTIVE,2022-09-22
CUST_SYN_000787,INDIVIDUAL,Synthetic Customer 000787,1982-08-05,customer000787@example.invalid,+1-555-0787,887 Fictional Avenue,Sample Ville,SV,DE,SYN0787,SME,MEDIUM,ACTIVE,2022-09-21
CUST_SYN_000788,BUSINESS,Synthetic Customer 000788,,customer000788@example.invalid,+1-555-0788,888 Fictional Avenue,Test Harbour,TH,SG,SYN0788,CORPORATE,HIGH,ACTIVE,2022-09-20
CUST_SYN_000789,INDIVIDUAL,Synthetic Customer 000789,1984-10-07,customer000789@example.invalid,+1-555-0789,889 Fictional Avenue,Example City,EX,US,SYN0789,RETAIL,LOW,ACTIVE,2022-09-19
CUST_SYN_000790,INDIVIDUAL,Synthetic Customer 000790,1985-11-08,customer000790@example.invalid,+1-555-0790,890 Fictional Avenue,Demo Borough,DM,GB,SYN0790,SME,MEDIUM,ACTIVE,2022-09-18
CUST_SYN_000791,INDIVIDUAL,Synthetic Customer 000791,1986-12-09,customer000791@example.invalid,+1-555-0791,891 Fictional Avenue,Sample Ville,SV,DE,SYN0791,CORPORATE,HIGH,ACTIVE,2022-09-17
CUST_SYN_000792,BUSINESS,Synthetic Customer 000792,,customer000792@example.invalid,+1-555-0792,892 Fictional Avenue,Test Harbour,TH,SG,SYN0792,RETAIL,LOW,ACTIVE,2022-09-16
CUST_SYN_000793,INDIVIDUAL,Synthetic Customer 000793,1988-02-11,customer000793@example.invalid,+1-555-0793,893 Fictional Avenue,Example City,EX,US,SYN0793,SME,MEDIUM,ACTIVE,2022-09-15
CUST_SYN_000794,INDIVIDUAL,Synthetic Customer 000794,1989-03-12,customer000794@example.invalid,+1-555-0794,894 Fictional Avenue,Demo Borough,DM,GB,SYN0794,CORPORATE,HIGH,ACTIVE,2022-09-14
CUST_SYN_000795,INDIVIDUAL,Synthetic Customer 000795,1990-04-13,customer000795@example.invalid,+1-555-0795,895 Fictional Avenue,Sample Ville,SV,DE,SYN0795,RETAIL,LOW,ACTIVE,2022-09-13
CUST_SYN_000796,BUSINESS,Synthetic Customer 000796,,customer000796@example.invalid,+1-555-0796,896 Fictional Avenue,Test Harbour,TH,SG,SYN0796,SME,MEDIUM,ACTIVE,2022-09-12
CUST_SYN_000797,INDIVIDUAL,Synthetic Customer 000797,1992-06-15,customer000797@example.invalid,+1-555-0797,897 Fictional Avenue,Example City,EX,US,SYN0797,CORPORATE,HIGH,ACTIVE,2022-09-11
CUST_SYN_000798,INDIVIDUAL,Synthetic Customer 000798,1993-07-16,customer000798@example.invalid,+1-555-0798,898 Fictional Avenue,Demo Borough,DM,GB,SYN0798,RETAIL,LOW,ACTIVE,2022-09-10
CUST_SYN_000799,INDIVIDUAL,Synthetic Customer 000799,1994-08-17,customer000799@example.invalid,+1-555-0799,899 Fictional Avenue,Sample Ville,SV,DE,SYN0799,SME,MEDIUM,ACTIVE,2022-09-09
CUST_SYN_000800,BUSINESS,Synthetic Customer 000800,,customer000800@example.invalid,+1-555-0800,900 Fictional Avenue,Test Harbour,TH,SG,SYN0800,CORPORATE,HIGH,ACTIVE,2022-09-08
CUST_SYN_000801,INDIVIDUAL,Synthetic Customer 000801,1996-10-19,customer000801@example.invalid,+1-555-0801,901 Fictional Avenue,Example City,EX,US,SYN0801,RETAIL,LOW,ACTIVE,2022-09-07
CUST_SYN_000802,INDIVIDUAL,Synthetic Customer 000802,1997-11-20,customer000802@example.invalid,+1-555-0802,902 Fictional Avenue,Demo Borough,DM,GB,SYN0802,SME,MEDIUM,ACTIVE,2022-09-06
CUST_SYN_000803,INDIVIDUAL,Synthetic Customer 000803,1998-12-21,customer000803@example.invalid,+1-555-0803,903 Fictional Avenue,Sample Ville,SV,DE,SYN0803,CORPORATE,HIGH,ACTIVE,2022-09-05
CUST_SYN_000804,BUSINESS,Synthetic Customer 000804,,customer000804@example.invalid,+1-555-0804,904 Fictional Avenue,Test Harbour,TH,SG,SYN0804,RETAIL,LOW,ACTIVE,2022-09-04
CUST_SYN_000805,INDIVIDUAL,Synthetic Customer 000805,1965-02-23,customer000805@example.invalid,+1-555-0805,905 Fictional Avenue,Example City,EX,US,SYN0805,SME,MEDIUM,ACTIVE,2022-09-03
CUST_SYN_000806,INDIVIDUAL,Synthetic Customer 000806,1966-03-24,customer000806@example.invalid,+1-555-0806,906 Fictional Avenue,Demo Borough,DM,GB,SYN0806,CORPORATE,HIGH,ACTIVE,2022-09-02
CUST_SYN_000807,INDIVIDUAL,Synthetic Customer 000807,1967-04-25,customer000807@example.invalid,+1-555-0807,907 Fictional Avenue,Sample Ville,SV,DE,SYN0807,RETAIL,LOW,ACTIVE,2022-09-01
CUST_SYN_000808,BUSINESS,Synthetic Customer 000808,,customer000808@example.invalid,+1-555-0808,908 Fictional Avenue,Test Harbour,TH,SG,SYN0808,SME,MEDIUM,ACTIVE,2022-08-31
CUST_SYN_000809,INDIVIDUAL,Synthetic Customer 000809,1969-06-27,customer000809@example.invalid,+1-555-0809,909 Fictional Avenue,Example City,EX,US,SYN0809,CORPORATE,HIGH,ACTIVE,2022-08-30
CUST_SYN_000810,INDIVIDUAL,Synthetic Customer 000810,1970-07-01,customer000810@example.invalid,+1-555-0810,910 Fictional Avenue,Demo Borough,DM,GB,SYN0810,RETAIL,LOW,ACTIVE,2022-08-29
CUST_SYN_000811,INDIVIDUAL,Synthetic Customer 000811,1971-08-02,customer000811@example.invalid,+1-555-0811,911 Fictional Avenue,Sample Ville,SV,DE,SYN0811,SME,MEDIUM,ACTIVE,2022-08-28
CUST_SYN_000812,BUSINESS,Synthetic Customer 000812,,customer000812@example.invalid,+1-555-0812,912 Fictional Avenue,Test Harbour,TH,SG,SYN0812,CORPORATE,HIGH,ACTIVE,2022-08-27
CUST_SYN_000813,INDIVIDUAL,Synthetic Customer 000813,1973-10-04,customer000813@example.invalid,+1-555-0813,913 Fictional Avenue,Example City,EX,US,SYN0813,RETAIL,LOW,ACTIVE,2022-08-26
CUST_SYN_000814,INDIVIDUAL,Synthetic Customer 000814,1974-11-05,customer000814@example.invalid,+1-555-0814,914 Fictional Avenue,Demo Borough,DM,GB,SYN0814,SME,MEDIUM,ACTIVE,2022-08-25
CUST_SYN_000815,INDIVIDUAL,Synthetic Customer 000815,1975-12-06,customer000815@example.invalid,+1-555-0815,915 Fictional Avenue,Sample Ville,SV,DE,SYN0815,CORPORATE,HIGH,ACTIVE,2022-08-24
CUST_SYN_000816,BUSINESS,Synthetic Customer 000816,,customer000816@example.invalid,+1-555-0816,916 Fictional Avenue,Test Harbour,TH,SG,SYN0816,RETAIL,LOW,ACTIVE,2022-08-23
CUST_SYN_000817,INDIVIDUAL,Synthetic Customer 000817,1977-02-08,customer000817@example.invalid,+1-555-0817,917 Fictional Avenue,Example City,EX,US,SYN0817,SME,MEDIUM,ACTIVE,2022-08-22
CUST_SYN_000818,INDIVIDUAL,Synthetic Customer 000818,1978-03-09,customer000818@example.invalid,+1-555-0818,918 Fictional Avenue,Demo Borough,DM,GB,SYN0818,CORPORATE,HIGH,ACTIVE,2022-08-21
CUST_SYN_000819,INDIVIDUAL,Synthetic Customer 000819,1979-04-10,customer000819@example.invalid,+1-555-0819,919 Fictional Avenue,Sample Ville,SV,DE,SYN0819,RETAIL,LOW,ACTIVE,2022-08-20
CUST_SYN_000820,BUSINESS,Synthetic Customer 000820,,customer000820@example.invalid,+1-555-0820,920 Fictional Avenue,Test Harbour,TH,SG,SYN0820,SME,MEDIUM,ACTIVE,2022-08-19
CUST_SYN_000821,INDIVIDUAL,Synthetic Customer 000821,1981-06-12,customer000821@example.invalid,+1-555-0821,921 Fictional Avenue,Example City,EX,US,SYN0821,CORPORATE,HIGH,ACTIVE,2022-08-18
CUST_SYN_000822,INDIVIDUAL,Synthetic Customer 000822,1982-07-13,customer000822@example.invalid,+1-555-0822,922 Fictional Avenue,Demo Borough,DM,GB,SYN0822,RETAIL,LOW,ACTIVE,2022-08-17
CUST_SYN_000823,INDIVIDUAL,Synthetic Customer 000823,1983-08-14,customer000823@example.invalid,+1-555-0823,923 Fictional Avenue,Sample Ville,SV,DE,SYN0823,SME,MEDIUM,ACTIVE,2022-08-16
CUST_SYN_000824,BUSINESS,Synthetic Customer 000824,,customer000824@example.invalid,+1-555-0824,924 Fictional Avenue,Test Harbour,TH,SG,SYN0824,CORPORATE,HIGH,ACTIVE,2022-08-15
CUST_SYN_000825,INDIVIDUAL,Synthetic Customer 000825,1985-10-16,customer000825@example.invalid,+1-555-0825,925 Fictional Avenue,Example City,EX,US,SYN0825,RETAIL,LOW,ACTIVE,2022-08-14
CUST_SYN_000826,INDIVIDUAL,Synthetic Customer 000826,1986-11-17,customer000826@example.invalid,+1-555-0826,926 Fictional Avenue,Demo Borough,DM,GB,SYN0826,SME,MEDIUM,ACTIVE,2022-08-13
CUST_SYN_000827,INDIVIDUAL,Synthetic Customer 000827,1987-12-18,customer000827@example.invalid,+1-555-0827,927 Fictional Avenue,Sample Ville,SV,DE,SYN0827,CORPORATE,HIGH,ACTIVE,2022-08-12
CUST_SYN_000828,BUSINESS,Synthetic Customer 000828,,customer000828@example.invalid,+1-555-0828,928 Fictional Avenue,Test Harbour,TH,SG,SYN0828,RETAIL,LOW,ACTIVE,2022-08-11
CUST_SYN_000829,INDIVIDUAL,Synthetic Customer 000829,1989-02-20,customer000829@example.invalid,+1-555-0829,929 Fictional Avenue,Example City,EX,US,SYN0829,SME,MEDIUM,ACTIVE,2022-08-10
CUST_SYN_000830,INDIVIDUAL,Synthetic Customer 000830,1990-03-21,customer000830@example.invalid,+1-555-0830,930 Fictional Avenue,Demo Borough,DM,GB,SYN0830,CORPORATE,HIGH,ACTIVE,2022-08-09
CUST_SYN_000831,INDIVIDUAL,Synthetic Customer 000831,1991-04-22,customer000831@example.invalid,+1-555-0831,931 Fictional Avenue,Sample Ville,SV,DE,SYN0831,RETAIL,LOW,ACTIVE,2022-08-08
CUST_SYN_000832,BUSINESS,Synthetic Customer 000832,,customer000832@example.invalid,+1-555-0832,932 Fictional Avenue,Test Harbour,TH,SG,SYN0832,SME,MEDIUM,ACTIVE,2022-08-07
CUST_SYN_000833,INDIVIDUAL,Synthetic Customer 000833,1993-06-24,customer000833@example.invalid,+1-555-0833,933 Fictional Avenue,Example City,EX,US,SYN0833,CORPORATE,HIGH,ACTIVE,2022-08-06
CUST_SYN_000834,INDIVIDUAL,Synthetic Customer 000834,1994-07-25,customer000834@example.invalid,+1-555-0834,934 Fictional Avenue,Demo Borough,DM,GB,SYN0834,RETAIL,LOW,ACTIVE,2022-08-05
CUST_SYN_000835,INDIVIDUAL,Synthetic Customer 000835,1995-08-26,customer000835@example.invalid,+1-555-0835,935 Fictional Avenue,Sample Ville,SV,DE,SYN0835,SME,MEDIUM,ACTIVE,2022-08-04
CUST_SYN_000836,BUSINESS,Synthetic Customer 000836,,customer000836@example.invalid,+1-555-0836,936 Fictional Avenue,Test Harbour,TH,SG,SYN0836,CORPORATE,HIGH,ACTIVE,2022-08-03
CUST_SYN_000837,INDIVIDUAL,Synthetic Customer 000837,1997-10-01,customer000837@example.invalid,+1-555-0837,937 Fictional Avenue,Example City,EX,US,SYN0837,RETAIL,LOW,ACTIVE,2022-08-02
CUST_SYN_000838,INDIVIDUAL,Synthetic Customer 000838,1998-11-02,customer000838@example.invalid,+1-555-0838,938 Fictional Avenue,Demo Borough,DM,GB,SYN0838,SME,MEDIUM,ACTIVE,2022-08-01
CUST_SYN_000839,INDIVIDUAL,Synthetic Customer 000839,1999-12-03,customer000839@example.invalid,+1-555-0839,939 Fictional Avenue,Sample Ville,SV,DE,SYN0839,CORPORATE,HIGH,ACTIVE,2022-07-31
CUST_SYN_000840,BUSINESS,Synthetic Customer 000840,,customer000840@example.invalid,+1-555-0840,940 Fictional Avenue,Test Harbour,TH,SG,SYN0840,RETAIL,LOW,ACTIVE,2022-07-30
CUST_SYN_000841,INDIVIDUAL,Synthetic Customer 000841,1966-02-05,customer000841@example.invalid,+1-555-0841,941 Fictional Avenue,Example City,EX,US,SYN0841,SME,MEDIUM,ACTIVE,2022-07-29
CUST_SYN_000842,INDIVIDUAL,Synthetic Customer 000842,1967-03-06,customer000842@example.invalid,+1-555-0842,942 Fictional Avenue,Demo Borough,DM,GB,SYN0842,CORPORATE,HIGH,ACTIVE,2022-07-28
CUST_SYN_000843,INDIVIDUAL,Synthetic Customer 000843,1968-04-07,customer000843@example.invalid,+1-555-0843,943 Fictional Avenue,Sample Ville,SV,DE,SYN0843,RETAIL,LOW,ACTIVE,2022-07-27
CUST_SYN_000844,BUSINESS,Synthetic Customer 000844,,customer000844@example.invalid,+1-555-0844,944 Fictional Avenue,Test Harbour,TH,SG,SYN0844,SME,MEDIUM,ACTIVE,2022-07-26
CUST_SYN_000845,INDIVIDUAL,Synthetic Customer 000845,1970-06-09,customer000845@example.invalid,+1-555-0845,945 Fictional Avenue,Example City,EX,US,SYN0845,CORPORATE,HIGH,ACTIVE,2022-07-25
CUST_SYN_000846,INDIVIDUAL,Synthetic Customer 000846,1971-07-10,customer000846@example.invalid,+1-555-0846,946 Fictional Avenue,Demo Borough,DM,GB,SYN0846,RETAIL,LOW,ACTIVE,2022-07-24
CUST_SYN_000847,INDIVIDUAL,Synthetic Customer 000847,1972-08-11,customer000847@example.invalid,+1-555-0847,947 Fictional Avenue,Sample Ville,SV,DE,SYN0847,SME,MEDIUM,ACTIVE,2022-07-23
CUST_SYN_000848,BUSINESS,Synthetic Customer 000848,,customer000848@example.invalid,+1-555-0848,948 Fictional Avenue,Test Harbour,TH,SG,SYN0848,CORPORATE,HIGH,ACTIVE,2022-07-22
CUST_SYN_000849,INDIVIDUAL,Synthetic Customer 000849,1974-10-13,customer000849@example.invalid,+1-555-0849,949 Fictional Avenue,Example City,EX,US,SYN0849,RETAIL,LOW,ACTIVE,2022-07-21
CUST_SYN_000850,INDIVIDUAL,Synthetic Customer 000850,1975-11-14,customer000850@example.invalid,+1-555-0850,950 Fictional Avenue,Demo Borough,DM,GB,SYN0850,SME,MEDIUM,ACTIVE,2022-07-20
CUST_SYN_000851,INDIVIDUAL,Synthetic Customer 000851,1976-12-15,customer000851@example.invalid,+1-555-0851,951 Fictional Avenue,Sample Ville,SV,DE,SYN0851,CORPORATE,HIGH,ACTIVE,2022-07-19
CUST_SYN_000852,BUSINESS,Synthetic Customer 000852,,customer000852@example.invalid,+1-555-0852,952 Fictional Avenue,Test Harbour,TH,SG,SYN0852,RETAIL,LOW,ACTIVE,2022-07-18
CUST_SYN_000853,INDIVIDUAL,Synthetic Customer 000853,1978-02-17,customer000853@example.invalid,+1-555-0853,953 Fictional Avenue,Example City,EX,US,SYN0853,SME,MEDIUM,ACTIVE,2022-07-17
CUST_SYN_000854,INDIVIDUAL,Synthetic Customer 000854,1979-03-18,customer000854@example.invalid,+1-555-0854,954 Fictional Avenue,Demo Borough,DM,GB,SYN0854,CORPORATE,HIGH,ACTIVE,2022-07-16
CUST_SYN_000855,INDIVIDUAL,Synthetic Customer 000855,1980-04-19,customer000855@example.invalid,+1-555-0855,955 Fictional Avenue,Sample Ville,SV,DE,SYN0855,RETAIL,LOW,ACTIVE,2022-07-15
CUST_SYN_000856,BUSINESS,Synthetic Customer 000856,,customer000856@example.invalid,+1-555-0856,956 Fictional Avenue,Test Harbour,TH,SG,SYN0856,SME,MEDIUM,ACTIVE,2022-07-14
CUST_SYN_000857,INDIVIDUAL,Synthetic Customer 000857,1982-06-21,customer000857@example.invalid,+1-555-0857,957 Fictional Avenue,Example City,EX,US,SYN0857,CORPORATE,HIGH,ACTIVE,2022-07-13
CUST_SYN_000858,INDIVIDUAL,Synthetic Customer 000858,1983-07-22,customer000858@example.invalid,+1-555-0858,958 Fictional Avenue,Demo Borough,DM,GB,SYN0858,RETAIL,LOW,ACTIVE,2022-07-12
CUST_SYN_000859,INDIVIDUAL,Synthetic Customer 000859,1984-08-23,customer000859@example.invalid,+1-555-0859,959 Fictional Avenue,Sample Ville,SV,DE,SYN0859,SME,MEDIUM,ACTIVE,2022-07-11
CUST_SYN_000860,BUSINESS,Synthetic Customer 000860,,customer000860@example.invalid,+1-555-0860,960 Fictional Avenue,Test Harbour,TH,SG,SYN0860,CORPORATE,HIGH,ACTIVE,2022-07-10
CUST_SYN_000861,INDIVIDUAL,Synthetic Customer 000861,1986-10-25,customer000861@example.invalid,+1-555-0861,961 Fictional Avenue,Example City,EX,US,SYN0861,RETAIL,LOW,ACTIVE,2022-07-09
CUST_SYN_000862,INDIVIDUAL,Synthetic Customer 000862,1987-11-26,customer000862@example.invalid,+1-555-0862,962 Fictional Avenue,Demo Borough,DM,GB,SYN0862,SME,MEDIUM,ACTIVE,2022-07-08
CUST_SYN_000863,INDIVIDUAL,Synthetic Customer 000863,1988-12-27,customer000863@example.invalid,+1-555-0863,963 Fictional Avenue,Sample Ville,SV,DE,SYN0863,CORPORATE,HIGH,ACTIVE,2022-07-07
CUST_SYN_000864,BUSINESS,Synthetic Customer 000864,,customer000864@example.invalid,+1-555-0864,964 Fictional Avenue,Test Harbour,TH,SG,SYN0864,RETAIL,LOW,ACTIVE,2022-07-06
CUST_SYN_000865,INDIVIDUAL,Synthetic Customer 000865,1990-02-02,customer000865@example.invalid,+1-555-0865,965 Fictional Avenue,Example City,EX,US,SYN0865,SME,MEDIUM,ACTIVE,2022-07-05
CUST_SYN_000866,INDIVIDUAL,Synthetic Customer 000866,1991-03-03,customer000866@example.invalid,+1-555-0866,966 Fictional Avenue,Demo Borough,DM,GB,SYN0866,CORPORATE,HIGH,ACTIVE,2022-07-04
CUST_SYN_000867,INDIVIDUAL,Synthetic Customer 000867,1992-04-04,customer000867@example.invalid,+1-555-0867,967 Fictional Avenue,Sample Ville,SV,DE,SYN0867,RETAIL,LOW,ACTIVE,2022-07-03
CUST_SYN_000868,BUSINESS,Synthetic Customer 000868,,customer000868@example.invalid,+1-555-0868,968 Fictional Avenue,Test Harbour,TH,SG,SYN0868,SME,MEDIUM,ACTIVE,2022-07-02
CUST_SYN_000869,INDIVIDUAL,Synthetic Customer 000869,1994-06-06,customer000869@example.invalid,+1-555-0869,969 Fictional Avenue,Example City,EX,US,SYN0869,CORPORATE,HIGH,ACTIVE,2022-07-01
CUST_SYN_000870,INDIVIDUAL,Synthetic Customer 000870,1995-07-07,customer000870@example.invalid,+1-555-0870,970 Fictional Avenue,Demo Borough,DM,GB,SYN0870,RETAIL,LOW,ACTIVE,2022-06-30
CUST_SYN_000871,INDIVIDUAL,Synthetic Customer 000871,1996-08-08,customer000871@example.invalid,+1-555-0871,971 Fictional Avenue,Sample Ville,SV,DE,SYN0871,SME,MEDIUM,ACTIVE,2022-06-29
CUST_SYN_000872,BUSINESS,Synthetic Customer 000872,,customer000872@example.invalid,+1-555-0872,972 Fictional Avenue,Test Harbour,TH,SG,SYN0872,CORPORATE,HIGH,ACTIVE,2022-06-28
CUST_SYN_000873,INDIVIDUAL,Synthetic Customer 000873,1998-10-10,customer000873@example.invalid,+1-555-0873,973 Fictional Avenue,Example City,EX,US,SYN0873,RETAIL,LOW,ACTIVE,2022-06-27
CUST_SYN_000874,INDIVIDUAL,Synthetic Customer 000874,1999-11-11,customer000874@example.invalid,+1-555-0874,974 Fictional Avenue,Demo Borough,DM,GB,SYN0874,SME,MEDIUM,ACTIVE,2022-06-26
CUST_SYN_000875,INDIVIDUAL,Synthetic Customer 000875,1965-12-12,customer000875@example.invalid,+1-555-0875,975 Fictional Avenue,Sample Ville,SV,DE,SYN0875,CORPORATE,HIGH,ACTIVE,2022-06-25
CUST_SYN_000876,BUSINESS,Synthetic Customer 000876,,customer000876@example.invalid,+1-555-0876,976 Fictional Avenue,Test Harbour,TH,SG,SYN0876,RETAIL,LOW,ACTIVE,2022-06-24
CUST_SYN_000877,INDIVIDUAL,Synthetic Customer 000877,1967-02-14,customer000877@example.invalid,+1-555-0877,977 Fictional Avenue,Example City,EX,US,SYN0877,SME,MEDIUM,ACTIVE,2022-06-23
CUST_SYN_000878,INDIVIDUAL,Synthetic Customer 000878,1968-03-15,customer000878@example.invalid,+1-555-0878,978 Fictional Avenue,Demo Borough,DM,GB,SYN0878,CORPORATE,HIGH,ACTIVE,2022-06-22
CUST_SYN_000879,INDIVIDUAL,Synthetic Customer 000879,1969-04-16,customer000879@example.invalid,+1-555-0879,979 Fictional Avenue,Sample Ville,SV,DE,SYN0879,RETAIL,LOW,ACTIVE,2022-06-21
CUST_SYN_000880,BUSINESS,Synthetic Customer 000880,,customer000880@example.invalid,+1-555-0880,980 Fictional Avenue,Test Harbour,TH,SG,SYN0880,SME,MEDIUM,ACTIVE,2022-06-20
